ID	Age	Year	Birth	Island
Br211L	6	2002	NO	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	9	2005	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	11	2007	YES	Chirpoev
Br212L	10	2006	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	7	2003	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	8	2004	YES	Chirpoev
Br212L	6	2002	YES	Chirpoev
Br214L	6	2002	NO	Chirpoev
Br216L	11	2007	YES	Chirpoev
Br216L	9	2005	YES	Chirpoev
Br216L	9	2005	YES	Chirpoev
Br216L	9	2005	YES	Chirpoev
Br216L	9	2005	YES	Chirpoev
Br216L	10	2006	YES	Chirpoev
Br216L	10	2006	YES	Chirpoev
Br216L	9	2005	YES	Chirpoev
Br216L	11	2007	YES	Chirpoev
Br216L	10	2006	YES	Chirpoev
Br216L	11	2007	YES	Chirpoev
Br216L	11	2007	YES	Chirpoev
Br216L	11	2007	YES	Chirpoev
Br216L	10	2006	YES	Chirpoev
Br216L	6	2002	YES	Chirpoev
Br216L	8	2004	YES	Chirpoev
Br216L	10	2006	YES	Chirpoev
Br216L	6	2002	YES	Chirpoev
Br216L	6	2002	YES	Chirpoev
Br216L	6	2002	YES	Chirpoev
Br216L	6	2002	YES	Chirpoev
Br216L	8	2004	YES	Chirpoev
Br216L	8	2004	YES	Chirpoev
Br216L	8	2004	YES	Chirpoev
Br216L	8	2004	YES	Chirpoev
Br217L	6	2002	YES	Chirpoev
Br217L	8	2004	YES	Chirpoev
Br217L	8	2004	YES	Chirpoev
Br217L	8	2004	YES	Chirpoev
Br217L	7	2003	YES	Chirpoev
Br217L	6	2002	YES	Chirpoev
Br217L	6	2002	YES	Chirpoev
Br217L	7	2003	YES	Chirpoev
Br217L	7	2003	YES	Chirpoev
Br218L	11	2007	YES	Chirpoev
Br218L	9	2005	NO	Chirpoev
Br218L	9	2005	NO	Chirpoev
Br218L	9	2005	NO	Chirpoev
Br218L	9	2005	NO	Chirpoev
Br218L	10	2006	YES	Chirpoev
Br218L	10	2006	YES	Chirpoev
Br218L	10	2006	YES	Chirpoev
Br218L	11	2007	YES	Chirpoev
Br218L	11	2007	YES	Chirpoev
Br218L	11	2007	YES	Chirpoev
Br218L	8	2004	YES	Chirpoev
Br218L	10	2006	YES	Chirpoev
Br218L	7	2003	YES	Chirpoev
Br218L	7	2003	YES	Chirpoev
Br218L	7	2003	YES	Chirpoev
Br218L	7	2003	YES	Chirpoev
Br218L	8	2004	YES	Chirpoev
Br218L	8	2004	YES	Chirpoev
Br218L	8	2004	YES	Chirpoev
Br221L	9	2005	YES	Chirpoev
Br221L	10	2006	YES	Chirpoev
Br221L	11	2007	YES	Chirpoev
Br221L	11	2007	YES	Chirpoev
Br221L	11	2007	YES	Chirpoev
Br221L	11	2007	YES	Chirpoev
Br221L	10	2006	YES	Chirpoev
Br221L	10	2006	YES	Chirpoev
Br221L	6	2002	YES	Chirpoev
Br221L	9	2005	YES	Chirpoev
Br221L	9	2005	YES	Chirpoev
Br221L	6	2002	YES	Chirpoev
Br221L	6	2002	YES	Chirpoev
Br221L	6	2002	YES	Chirpoev
Br221L	10	2006	YES	Chirpoev
Br221L	9	2005	YES	Chirpoev
Br222L	8	2004	YES	Chirpoev
Br222L	9	2005	YES	Chirpoev
Br222L	9	2005	YES	Chirpoev
Br222L	9	2005	YES	Chirpoev
Br222L	10	2006	NO	Chirpoev
Br222L	10	2006	NO	Chirpoev
Br222L	11	2007	NO	Chirpoev
Br222L	10	2006	NO	Chirpoev
Br222L	8	2004	YES	Chirpoev
Br222L	11	2007	NO	Chirpoev
Br222L	7	2003	NO	Raykoke
Br222L	8	2004	YES	Chirpoev
Br222L	11	2007	NO	Chirpoev
Br222L	7	2003	NO	Raykoke
Br222L	6	2002	YES	Chirpoev
Br222L	6	2002	YES	Chirpoev
Br222L	6	2002	YES	Chirpoev
Br222L	7	2003	NO	Chirpoev
Br222L	7	2003	NO	Chirpoev
Br222L	7	2003	NO	Chirpoev
Br222L	7	2003	NO	Raykoke
Br225L	11	2007	YES	Chirpoev
Br225L	9	2005	YES	Chirpoev
Br225L	9	2005	YES	Chirpoev
Br225L	10	2006	YES	Chirpoev
Br225L	10	2006	YES	Chirpoev
Br225L	10	2006	YES	Chirpoev
Br225L	11	2007	YES	Chirpoev
Br225L	11	2007	YES	Chirpoev
Br225L	9	2005	YES	Chirpoev
Br225L	11	2007	YES	Chirpoev
Br225L	10	2006	YES	Chirpoev
Br225L	11	2007	YES	Chirpoev
Br225L	6	2002	YES	Chirpoev
Br225L	10	2006	YES	Chirpoev
Br225L	6	2002	YES	Chirpoev
Br225L	6	2002	YES	Chirpoev
Br225L	9	2005	YES	Chirpoev
Br225L	6	2002	YES	Chirpoev
Br225L	8	2004	YES	Chirpoev
Br225L	8	2004	YES	Chirpoev
Br225L	8	2004	YES	Chirpoev
Br225L	8	2004	YES	Chirpoev
Br225L	8	2004	YES	Chirpoev
Br225L	9	2005	YES	Chirpoev
Br225L	6	2002	YES	Chirpoev
Br231L	6	2002	NO	Chirpoev
Br235L	6	2002	YES	Chirpoev
Br237L	10	2006	YES	Chirpoev
Br237L	9	2005	YES	Chirpoev
Br237L	9	2005	YES	Chirpoev
Br237L	9	2005	YES	Chirpoev
Br237L	11	2007	YES	Chirpoev
Br237L	10	2006	YES	Chirpoev
Br237L	7	2003	NO	Chirpoev
Br237L	10	2006	YES	Chirpoev
Br237L	10	2006	YES	Chirpoev
Br237L	11	2007	YES	Chirpoev
Br237L	11	2007	YES	Chirpoev
Br237L	11	2007	YES	Chirpoev
Br237L	11	2007	YES	Chirpoev
Br237L	9	2005	YES	Chirpoev
Br237L	10	2006	YES	Chirpoev
Br237L	6	2002	NO	Chirpoev
Br237L	9	2005	YES	Chirpoev
Br237L	8	2004	YES	Chirpoev
Br237L	6	2002	NO	Chirpoev
Br237L	6	2002	NO	Chirpoev
Br237L	6	2002	NO	Chirpoev
Br237L	7	2003	NO	Chirpoev
Br237L	7	2003	NO	Chirpoev
Br237L	7	2003	NO	Chirpoev
Br237L	7	2003	NO	Chirpoev
Br237L	8	2004	YES	Chirpoev
Br237L	8	2004	YES	Chirpoev
Br237L	8	2004	YES	Chirpoev
Br237L	8	2004	YES	Chirpoev
Br237L	6	2002	NO	Chirpoev
Br238L	7	2003	NO	Chirpoev
Br238L	8	2004	NO	Chirpoev
Br241L	7	2003	YES	Chirpoev
Br241L	6	2002	YES	Chirpoev
Br241L	7	2003	YES	Chirpoev
Br241L	7	2003	YES	Chirpoev
Br241L	6	2002	YES	Chirpoev
Br241L	6	2002	YES	Chirpoev
Br242L	10	2006	YES	Chirpoev
Br242L	11	2007	YES	Chirpoev
Br242L	11	2007	YES	Chirpoev
Br242L	11	2007	YES	Chirpoev
Br242L	11	2007	YES	Chirpoev
Br242L	7	2003	YES	Chirpoev
Br242L	10	2006	YES	Chirpoev
Br242L	10	2006	YES	Chirpoev
Br242L	8	2004	YES	Chirpoev
Br242L	8	2004	YES	Chirpoev
Br242L	8	2004	YES	Chirpoev
Br242L	7	2003	YES	Chirpoev
Br242L	7	2003	YES	Chirpoev
Br242L	7	2003	YES	Chirpoev
Br242L	8	2004	YES	Chirpoev
Br242L	10	2006	YES	Chirpoev
Br246L	9	2005	YES	Chirpoev
Br246L	9	2005	YES	Chirpoev
Br246L	9	2005	YES	Chirpoev
Br246L	8	2004	YES	Chirpoev
Br246L	8	2004	YES	Chirpoev
Br246L	7	2003	YES	Chirpoev
Br246L	8	2004	YES	Chirpoev
Br246L	7	2003	YES	Chirpoev
Br246L	6	2002	NO	Chirpoev
Br246L	6	2002	NO	Chirpoev
Br246L	6	2002	NO	Chirpoev
Br246L	7	2003	YES	Chirpoev
Br254L	6	2002	YES	Chirpoev
Br266L	7	2003	NO	Chirpoev
Br266L	6	2002	NO	Chirpoev
Br267L	6	2002	YES	Chirpoev
Br270L	9	2005	YES	Chirpoev
Br270L	7	2003	NO	Chirpoev
Br270L	10	2006	YES	Chirpoev
Br270L	10	2006	YES	Chirpoev
Br270L	9	2005	YES	Chirpoev
Br270L	9	2005	YES	Chirpoev
Br270L	8	2004	YES	Chirpoev
Br270L	8	2004	YES	Chirpoev
Br270L	8	2004	YES	Chirpoev
Br270L	7	2003	NO	Chirpoev
Br270L	10	2006	YES	Chirpoev
Br270L	7	2003	NO	Chirpoev
Br271L	7	2003	YES	Chirpoev
Br271L	8	2004	YES	Chirpoev
Br271L	8	2004	YES	Chirpoev
Br271L	7	2003	YES	Chirpoev
Br273L	10	2006	YES	Chirpoev
Br273L	9	2005	YES	Chirpoev
Br273L	11	2007	YES	Chirpoev
Br273L	9	2005	YES	Chirpoev
Br273L	9	2005	YES	Chirpoev
Br273L	9	2005	YES	Chirpoev
Br273L	9	2005	YES	Chirpoev
Br273L	10	2006	YES	Chirpoev
Br273L	10	2006	YES	Chirpoev
Br273L	10	2006	YES	Chirpoev
Br273L	10	2006	YES	Chirpoev
Br273L	11	2007	YES	Chirpoev
Br273L	11	2007	YES	Chirpoev
Br273L	11	2007	YES	Chirpoev
Br273L	11	2007	YES	Chirpoev
Br273L	11	2007	YES	Chirpoev
Br273L	8	2004	YES	Chirpoev
Br273L	10	2006	YES	Chirpoev
Br273L	6	2002	YES	Chirpoev
Br273L	8	2004	YES	Chirpoev
Br273L	6	2002	YES	Chirpoev
Br273L	6	2002	YES	Chirpoev
Br273L	6	2002	YES	Chirpoev
Br273L	6	2002	YES	Chirpoev
Br273L	6	2002	YES	Chirpoev
Br273L	7	2003	YES	Chirpoev
Br273L	7	2003	YES	Chirpoev
Br273L	8	2004	YES	Chirpoev
Br273L	7	2003	YES	Chirpoev
Br273L	7	2003	YES	Chirpoev
Br273L	7	2003	YES	Chirpoev
Br273L	8	2004	YES	Chirpoev
Br273L	8	2004	YES	Chirpoev
Br273L	8	2004	YES	Chirpoev
Br273L	9	2005	YES	Chirpoev
Br273L	7	2003	YES	Chirpoev
Br274L	6	2002	YES	Chirpoev
Br276L	10	2006	YES	Chirpoev
Br276L	10	2006	YES	Chirpoev
Br276L	11	2007	YES	Chirpoev
Br276L	8	2004	YES	Chirpoev
Br276L	10	2006	YES	Chirpoev
Br276L	10	2006	YES	Chirpoev
Br276L	10	2006	YES	Chirpoev
Br276L	11	2007	YES	Chirpoev
Br276L	11	2007	YES	Chirpoev
Br276L	11	2007	YES	Chirpoev
Br276L	8	2004	YES	Chirpoev
Br276L	7	2003	YES	Chirpoev
Br276L	11	2007	YES	Chirpoev
Br276L	6	2002	YES	Chirpoev
Br276L	7	2003	YES	Chirpoev
Br276L	6	2002	YES	Chirpoev
Br276L	8	2004	YES	Chirpoev
Br276L	6	2002	YES	Chirpoev
Br276L	6	2002	YES	Chirpoev
Br276L	7	2003	YES	Chirpoev
Br276L	7	2003	YES	Chirpoev
Br276L	7	2003	YES	Chirpoev
Br276L	8	2004	YES	Chirpoev
Br276L	8	2004	YES	Chirpoev
Br276L	6	2002	YES	Chirpoev
Br277L	8	2004	YES	Chirpoev
Br277L	11	2007	NO	Chirpoev
Br277L	11	2007	NO	Chirpoev
Br277L	11	2007	NO	Chirpoev
Br277L	10	2006	YES	Chirpoev
Br277L	10	2006	YES	Chirpoev
Br277L	11	2007	NO	Chirpoev
Br277L	10	2006	YES	Chirpoev
Br277L	8	2004	YES	Chirpoev
Br277L	8	2004	YES	Chirpoev
Br277L	6	2002	YES	Chirpoev
Br277L	6	2002	YES	Chirpoev
Br277L	6	2002	YES	Chirpoev
Br277L	6	2002	YES	Chirpoev
Br277L	10	2006	YES	Chirpoev
Br277L	8	2004	YES	Chirpoev
Br279L	6	2002	YES	Chirpoev
Br284L	9	2005	NO	Chirpoev
Br284L	6	2002	NO	Chirpoev
Br284L	11	2007	NO	Chirpoev
Br284L	10	2006	NO	Chirpoev
Br284L	9	2005	NO	Raykoke
Br284L	9	2005	NO	Lovushki
Br284L	7	2003	NO	Chirpoev
Br284L	8	2004	NO	Chirpoev
Br287L	11	2007	YES	Antsiferov
Br287L	7	2003	NO	Chirpoev
Br287L	7	2003	NO	Raykoke
Br287L	7	2003	NO	Raykoke
Br287L	7	2003	NO	Raykoke
Br287L	7	2003	NO	Raykoke
Br287L	7	2003	NO	Raykoke
Br287L	7	2003	NO	Raykoke
Br287L	11	2007	YES	Antsiferov
Br287L	11	2007	YES	Antsiferov
Br287L	11	2007	YES	Antsiferov
Br287L	10	2006	NO	Chirpoev
Br287L	7	2003	NO	Chirpoev
Br287L	11	2007	YES	Antsiferov
Br287L	7	2003	NO	Chirpoev
Br287L	7	2003	NO	Chirpoev
Br287L	7	2003	NO	Chirpoev
Br287L	7	2003	NO	Chirpoev
Br287L	9	2005	NO	Chirpoev
Br287L	9	2005	NO	Chirpoev
Br287L	9	2005	NO	Chirpoev
Br287L	9	2005	NO	Chirpoev
Br287L	9	2005	NO	Chirpoev
Br287L	9	2005	NO	Chirpoev
Br287L	10	2006	NO	Chirpoev
Br287L	10	2006	NO	Chirpoev
Br287L	10	2006	NO	Chirpoev
Br287L	11	2007	YES	Antsiferov
Br287L	10	2006	NO	Chirpoev
Br287L	10	2006	NO	Chirpoev
Br287L	10	2006	YES	Antsiferov
Br287L	6	2002	YES	Antsiferov
Br287L	6	2002	YES	Antsiferov
Br287L	6	2002	YES	Antsiferov
Br287L	6	2002	YES	Antsiferov
Br287L	6	2002	YES	Antsiferov
Br287L	7	2003	YES	Antsiferov
Br287L	7	2003	YES	Antsiferov
Br287L	7	2003	YES	Antsiferov
Br287L	7	2003	YES	Antsiferov
Br287L	7	2003	YES	Antsiferov
Br287L	7	2003	YES	Antsiferov
Br287L	8	2004	YES	Antsiferov
Br287L	8	2004	YES	Antsiferov
Br287L	9	2005	YES	Antsiferov
Br287L	10	2006	YES	Antsiferov
Br287L	6	2002	YES	Antsiferov
Br287L	10	2006	YES	Antsiferov
Br287L	10	2006	YES	Antsiferov
Br287L	8	2004	YES	Antsiferov
Br287L	10	2006	YES	Antsiferov
Br287L	9	2005	YES	Antsiferov
Br287L	9	2005	YES	Antsiferov
Br287L	9	2005	YES	Antsiferov
Br287L	9	2005	YES	Antsiferov
Br287L	9	2005	YES	Antsiferov
Br287L	8	2004	YES	Antsiferov
Br287L	8	2004	YES	Antsiferov
Br287L	8	2004	YES	Antsiferov
Br287L	10	2006	YES	Antsiferov
Br290L	7	2003	NO	Chirpoev
Br294L	6	2002	NO	Chirpoev
Br297L	6	2002	NO	Chirpoev
Br301L	5	2002	NO	Chirpoev
Br301L	6	2003	YES	Chirpoev
Br308L	10	2007	YES	Chirpoev
Br308L	8	2005	YES	Chirpoev
Br308L	8	2005	YES	Chirpoev
Br308L	8	2005	YES	Chirpoev
Br308L	8	2005	YES	Chirpoev
Br308L	8	2005	YES	Chirpoev
Br308L	9	2006	YES	Chirpoev
Br308L	9	2006	YES	Chirpoev
Br308L	9	2006	YES	Chirpoev
Br308L	10	2007	YES	Chirpoev
Br308L	10	2007	YES	Chirpoev
Br308L	10	2007	YES	Chirpoev
Br308L	10	2007	YES	Chirpoev
Br308L	10	2007	YES	Chirpoev
Br308L	9	2006	YES	Chirpoev
Br308L	8	2005	YES	Chirpoev
Br308L	9	2006	YES	Chirpoev
Br308L	5	2002	YES	Chirpoev
Br308L	7	2004	YES	Chirpoev
Br308L	9	2006	YES	Chirpoev
Br308L	5	2002	YES	Chirpoev
Br308L	5	2002	YES	Chirpoev
Br308L	5	2002	YES	Chirpoev
Br308L	5	2002	YES	Chirpoev
Br308L	6	2003	YES	Chirpoev
Br308L	6	2003	YES	Chirpoev
Br308L	6	2003	YES	Chirpoev
Br308L	7	2004	YES	Chirpoev
Br308L	6	2003	YES	Chirpoev
Br308L	7	2004	YES	Chirpoev
Br308L	7	2004	YES	Chirpoev
Br308L	7	2004	YES	Chirpoev
Br308L	6	2003	YES	Chirpoev
Br308L	5	2002	YES	Chirpoev
Br308L	6	2003	YES	Chirpoev
Br308L	7	2004	YES	Chirpoev
Br310L	10	2007	YES	Chirpoev
Br310L	9	2006	YES	Chirpoev
Br310L	8	2005	YES	Chirpoev
Br310L	8	2005	YES	Chirpoev
Br310L	8	2005	YES	Chirpoev
Br310L	8	2005	YES	Chirpoev
Br310L	9	2006	YES	Chirpoev
Br310L	8	2005	YES	Chirpoev
Br310L	9	2006	YES	Chirpoev
Br310L	9	2006	YES	Chirpoev
Br310L	9	2006	YES	Chirpoev
Br310L	10	2007	YES	Chirpoev
Br310L	10	2007	YES	Chirpoev
Br310L	10	2007	YES	Chirpoev
Br310L	10	2007	YES	Chirpoev
Br310L	7	2004	YES	Chirpoev
Br310L	10	2007	YES	Chirpoev
Br310L	9	2006	YES	Chirpoev
Br310L	5	2002	YES	Chirpoev
Br310L	8	2005	YES	Chirpoev
Br310L	7	2004	YES	Chirpoev
Br310L	5	2002	YES	Chirpoev
Br310L	5	2002	YES	Chirpoev
Br310L	5	2002	YES	Chirpoev
Br310L	5	2002	YES	Chirpoev
Br310L	6	2003	YES	Chirpoev
Br310L	6	2003	YES	Chirpoev
Br310L	7	2004	YES	Chirpoev
Br310L	5	2002	YES	Chirpoev
Br310L	7	2004	YES	Chirpoev
Br310L	6	2003	YES	Chirpoev
Br310L	7	2004	YES	Chirpoev
Br310L	7	2004	YES	Chirpoev
Br310L	6	2003	YES	Chirpoev
Br310L	6	2003	YES	Chirpoev
Br310L	6	2003	YES	Chirpoev
Br311L	9	2006	YES	Chirpoev
Br311L	7	2004	YES	Chirpoev
Br311L	8	2005	YES	Chirpoev
Br311L	8	2005	YES	Chirpoev
Br311L	8	2005	YES	Chirpoev
Br311L	8	2005	YES	Chirpoev
Br311L	8	2005	YES	Chirpoev
Br311L	9	2006	YES	Chirpoev
Br311L	7	2004	YES	Chirpoev
Br311L	9	2006	YES	Chirpoev
Br311L	9	2006	YES	Chirpoev
Br311L	9	2006	YES	Chirpoev
Br311L	10	2007	YES	Chirpoev
Br311L	10	2007	YES	Chirpoev
Br311L	10	2007	YES	Chirpoev
Br311L	10	2007	YES	Chirpoev
Br311L	10	2007	YES	Chirpoev
Br311L	7	2004	YES	Chirpoev
Br311L	5	2002	NO	Chirpoev
Br311L	5	2002	NO	Chirpoev
Br311L	5	2002	NO	Chirpoev
Br311L	5	2002	NO	Chirpoev
Br311L	6	2003	YES	Chirpoev
Br311L	6	2003	YES	Chirpoev
Br311L	6	2003	YES	Chirpoev
Br311L	6	2003	YES	Chirpoev
Br311L	6	2003	YES	Chirpoev
Br311L	7	2004	YES	Chirpoev
Br311L	7	2004	YES	Chirpoev
Br311L	5	2002	NO	Chirpoev
Br317L	8	2005	YES	Chirpoev
Br317L	10	2007	YES	Chirpoev
Br317L	10	2007	YES	Chirpoev
Br317L	10	2007	YES	Chirpoev
Br317L	10	2007	YES	Chirpoev
Br317L	9	2006	YES	Chirpoev
Br317L	9	2006	YES	Chirpoev
Br317L	9	2006	YES	Chirpoev
Br317L	9	2006	YES	Chirpoev
Br317L	6	2003	YES	Chirpoev
Br317L	8	2005	YES	Chirpoev
Br317L	6	2003	YES	Chirpoev
Br317L	6	2003	YES	Chirpoev
Br317L	6	2003	YES	Chirpoev
Br317L	8	2005	YES	Chirpoev
Br317L	8	2005	YES	Chirpoev
Br343L	5	2002	YES	Chirpoev
Br345L	5	2002	YES	Chirpoev
Br354L	10	2007	YES	Chirpoev
Br354L	8	2005	YES	Chirpoev
Br354L	8	2005	YES	Chirpoev
Br354L	9	2006	YES	Chirpoev
Br354L	9	2006	YES	Chirpoev
Br354L	9	2006	YES	Chirpoev
Br354L	9	2006	YES	Chirpoev
Br354L	8	2005	YES	Chirpoev
Br354L	10	2007	YES	Chirpoev
Br354L	8	2005	YES	Chirpoev
Br354L	10	2007	YES	Chirpoev
Br354L	10	2007	YES	Chirpoev
Br354L	10	2007	YES	Chirpoev
Br354L	9	2006	YES	Chirpoev
Br354L	6	2003	NO	Chirpoev
Br354L	7	2004	YES	Chirpoev
Br354L	5	2002	YES	Chirpoev
Br354L	5	2002	YES	Chirpoev
Br354L	5	2002	YES	Chirpoev
Br354L	5	2002	YES	Chirpoev
Br354L	8	2005	YES	Chirpoev
Br354L	6	2003	NO	Chirpoev
Br354L	5	2002	YES	Chirpoev
Br354L	6	2003	NO	Chirpoev
Br354L	6	2003	NO	Chirpoev
Br354L	7	2004	YES	Chirpoev
Br354L	7	2004	YES	Chirpoev
Br354L	7	2004	YES	Chirpoev
Br354L	7	2004	YES	Chirpoev
Br354L	6	2003	NO	Chirpoev
Br357L	7	2004	YES	Chirpoev
Br357L	10	2007	YES	Chirpoev
Br357L	10	2007	YES	Chirpoev
Br357L	10	2007	YES	Chirpoev
Br357L	10	2007	YES	Chirpoev
Br357L	10	2007	YES	Chirpoev
Br357L	9	2006	YES	Chirpoev
Br357L	9	2006	YES	Chirpoev
Br357L	9	2006	YES	Chirpoev
Br357L	9	2006	YES	Chirpoev
Br357L	9	2006	YES	Chirpoev
Br357L	7	2004	YES	Chirpoev
Br357L	5	2002	YES	Chirpoev
Br357L	7	2004	YES	Chirpoev
Br357L	5	2002	YES	Chirpoev
Br357L	5	2002	YES	Chirpoev
Br357L	5	2002	YES	Chirpoev
Br357L	5	2002	YES	Chirpoev
Br357L	6	2003	YES	Chirpoev
Br357L	6	2003	YES	Chirpoev
Br357L	6	2003	YES	Chirpoev
Br357L	6	2003	YES	Chirpoev
Br357L	7	2004	YES	Chirpoev
Br357L	7	2004	YES	Chirpoev
Br357L	6	2003	YES	Chirpoev
Br358L	5	2002	YES	Chirpoev
Br358L	8	2005	YES	Chirpoev
Br358L	8	2005	YES	Chirpoev
Br358L	7	2004	YES	Chirpoev
Br358L	7	2004	YES	Chirpoev
Br358L	5	2002	YES	Chirpoev
Br358L	5	2002	YES	Chirpoev
Br358L	8	2005	YES	Chirpoev
Br358L	7	2004	YES	Chirpoev
Br365L	5	2002	NO	Chirpoev
Br365L	6	2003	NO	Chirpoev
Br369L	10	2007	YES	Chirpoev
Br369L	8	2005	YES	Chirpoev
Br369L	8	2005	YES	Chirpoev
Br369L	8	2005	YES	Chirpoev
Br369L	8	2005	YES	Chirpoev
Br369L	9	2006	YES	Chirpoev
Br369L	9	2006	YES	Chirpoev
Br369L	9	2006	YES	Chirpoev
Br369L	10	2007	YES	Chirpoev
Br369L	10	2007	YES	Chirpoev
Br369L	10	2007	YES	Chirpoev
Br369L	9	2006	YES	Chirpoev
Br369L	8	2005	YES	Chirpoev
Br369L	10	2007	YES	Chirpoev
Br369L	5	2002	YES	Chirpoev
Br369L	7	2004	YES	Chirpoev
Br369L	9	2006	YES	Chirpoev
Br369L	5	2002	YES	Chirpoev
Br369L	7	2004	YES	Chirpoev
Br369L	5	2002	YES	Chirpoev
Br369L	5	2002	YES	Chirpoev
Br369L	7	2004	YES	Chirpoev
Br369L	7	2004	YES	Chirpoev
Br369L	5	2002	YES	Chirpoev
Br369L	7	2004	YES	Chirpoev
Br372L	8	2005	YES	Chirpoev
Br372L	9	2006	YES	Chirpoev
Br372L	9	2006	YES	Chirpoev
Br372L	10	2007	YES	Chirpoev
Br372L	10	2007	YES	Chirpoev
Br372L	8	2005	YES	Chirpoev
Br372L	9	2006	YES	Chirpoev
Br372L	10	2007	YES	Chirpoev
Br372L	10	2007	YES	Chirpoev
Br372L	5	2002	NO	Chirpoev
Br372L	8	2005	YES	Chirpoev
Br372L	6	2003	YES	Chirpoev
Br372L	6	2003	YES	Chirpoev
Br372L	6	2003	YES	Chirpoev
Br372L	6	2003	YES	Chirpoev
Br372L	5	2002	NO	Chirpoev
Br372L	5	2002	NO	Chirpoev
Br372L	5	2002	NO	Chirpoev
Br372L	9	2006	YES	Chirpoev
Br372L	8	2005	YES	Chirpoev
Br375L	8	2005	YES	Chirpoev
Br375L	8	2005	YES	Chirpoev
Br375L	8	2005	YES	Chirpoev
Br375L	8	2005	YES	Chirpoev
Br375L	9	2006	YES	Chirpoev
Br375L	9	2006	YES	Chirpoev
Br375L	7	2004	YES	Chirpoev
Br375L	9	2006	YES	Chirpoev
Br375L	6	2003	YES	Chirpoev
Br375L	9	2006	YES	Chirpoev
Br375L	7	2004	YES	Chirpoev
Br375L	7	2004	YES	Chirpoev
Br375L	7	2004	YES	Chirpoev
Br375L	6	2003	YES	Chirpoev
Br375L	6	2003	YES	Chirpoev
Br375L	5	2002	NO	Chirpoev
Br375L	5	2002	NO	Chirpoev
Br375L	5	2002	NO	Chirpoev
Br375L	5	2002	NO	Chirpoev
Br375L	6	2003	YES	Chirpoev
Br379L	7	2004	YES	Chirpoev
Br379L	7	2004	YES	Chirpoev
Br379L	8	2005	YES	Chirpoev
Br379L	8	2005	YES	Chirpoev
Br379L	5	2002	YES	Chirpoev
Br379L	5	2002	YES	Chirpoev
Br379L	5	2002	YES	Chirpoev
Br379L	8	2005	YES	Chirpoev
Br379L	7	2004	YES	Chirpoev
Br380L	10	2007	NO	Chirpoev
Br380L	8	2005	YES	Chirpoev
Br380L	8	2005	YES	Chirpoev
Br380L	8	2005	YES	Chirpoev
Br380L	8	2005	YES	Chirpoev
Br380L	9	2006	YES	Chirpoev
Br380L	9	2006	YES	Chirpoev
Br380L	9	2006	YES	Chirpoev
Br380L	8	2005	YES	Chirpoev
Br380L	10	2007	NO	Chirpoev
Br380L	9	2006	YES	Chirpoev
Br380L	10	2007	NO	Chirpoev
Br380L	10	2007	NO	Chirpoev
Br380L	9	2006	YES	Chirpoev
Br380L	7	2004	NO	Chirpoev
Br380L	10	2007	NO	Chirpoev
Br380L	5	2002	YES	Chirpoev
Br380L	5	2002	YES	Chirpoev
Br380L	5	2002	YES	Chirpoev
Br380L	5	2002	YES	Chirpoev
Br380L	5	2002	YES	Chirpoev
Br380L	7	2004	NO	Chirpoev
Br380L	7	2004	NO	Chirpoev
Br380L	7	2004	NO	Chirpoev
Br380L	7	2004	NO	Chirpoev
Br391L	5	2002	YES	Chirpoev
Br397L	9	2006	YES	Chirpoev
Br397L	8	2005	NO	Chirpoev
Br397L	8	2005	NO	Chirpoev
Br397L	8	2005	NO	Chirpoev
Br397L	9	2006	YES	Chirpoev
Br397L	10	2007	YES	Chirpoev
Br397L	9	2006	YES	Chirpoev
Br397L	6	2003	YES	Chirpoev
Br397L	9	2006	YES	Chirpoev
Br397L	10	2007	YES	Chirpoev
Br397L	10	2007	YES	Chirpoev
Br397L	10	2007	YES	Chirpoev
Br397L	10	2007	YES	Chirpoev
